SDB BB KHTN KHXH
BD1213978 14.450000 0.000000 15.000000
BD1213979 12.650001 0.000000 19.250000
BD1213980 14.250000 0.000000 18.500000
BD1213981 13.200000 0.000000 13.750000
BD1213982 15.700000 0.000000 15.500000
BD1213983 15.550000 0.000000 21.500000
BD1213984 14.600000 11.500000 20.750000
BD1213985 12.650000 0.000000 16.000000
BD1213986 12.599999 0.000000 17.500000
BD1213987 11.750000 7.250000 16.000000
BD1213989 16.100000 10.250000 20.000000
BD1213990 15.050000 14.250000 0.000000
BD1213991 11.900000 0.000000 16.000000
BD1213992 16.850000 0.000000 17.500000
BD1213993 18.349998 17.250000 0.000000
BD1213994 15.600000 13.250000 0.000000
BD1213995 19.200001 20.000000 0.000000
BD1213996 17.799999 0.000000 18.250000
BD1213997 17.750000 16.500000 0.000000
BD1213998 11.000000 0.000000 15.000000
BD1213999 17.600000 15.000000 0.000000
BD1214000 12.350000 0.000000 18.750000
BD1214001 18.650000 19.250000 0.000000
BD1214002 13.950000 12.000000 0.000000
BD1214003 13.700001 0.000000 20.250000
BD1214004 14.750000 0.000000 16.000000
BD1214005 16.250000 0.000000 22.500000
BD1214006 17.400000 12.500000 20.250000
BD1214007 12.950000 0.000000 17.000000
BD1214008 13.750000 0.000000 16.000000
BD1214009 14.850000 0.000000 16.500000
BD1214010 14.850000 0.000000 16.000000
BD1214011 16.250000 0.000000 17.750000
BD1214012 17.299999 16.250000 0.000000
BD1214013 7.450000 0.000000 10.250000
BD1214014 17.400000 0.000000 20.250000
BD1214015 14.250000 10.250000 19.500000
BD1214016 15.150000 15.250000 17.000000
BD1214017 17.850000 16.500000 0.000000
BD1214018 17.299999 13.500000 0.000000
BD1214019 18.900000 11.000000 0.000000
BD1214020 14.299999 0.000000 18.500000
BD1214021 16.900000 0.000000 14.750000
BD1214022 16.100000 11.500000 13.250000
BD1214023 17.600000 17.500000 0.000000
BD1214024 12.299999 8.250000 16.250000
BD1214025 21.100000 19.000000 0.000000
BD1214026 8.350000 0.000000 17.000000
BD1214027 11.250000 0.000000 15.250000
BD1214028 17.849998 17.000000 0.000000
BD1214029 14.250000 0.000000 18.500000
BD1214030 18.099998 0.000000 20.500000
BD1214031 11.950000 0.000000 16.000000
BD1214032 7.150000 6.750000 7.500000
BD1214033 15.650001 17.000000 0.000000
BD1214034 16.600000 0.000000 20.500000
BD1214035 10.150000 7.000000 16.500000
BD1214036 21.200001 0.000000 24.750000
BD1214037 10.900000 0.000000 13.500000
BD1214038 19.600000 0.000000 20.750000
BD1214039 12.350000 0.000000 18.750000
BD1214040 16.150000 0.000000 19.250000
BD1214041 18.349998 9.750000 18.500000
BD1214042 18.299999 0.000000 23.500000
BD1214043 15.650000 0.000000 22.750000
BD1214044 18.650000 0.000000 17.000000
BD1214045 12.000000 0.000000 14.250000
BD1214046 5.800000 0.000000 10.500000
BD1214047 17.500000 11.250000 20.250000
BD1214048 21.200001 15.000000 0.000000
BD1214049 15.600000 13.000000 18.250000
BD1214050 16.700001 11.250000 0.000000
BD1214051 16.900000 0.000000 15.750000
BD1214052 19.200001 0.000000 17.000000
BD1214053 12.400000 0.000000 16.500000
BD1214054 13.400000 0.000000 19.250000
BD1214055 22.500000 14.500000 0.000000
BD1214056 14.150000 12.500000 14.500000
BD1214057 13.000000 13.250000 15.000000
BD1214058 21.900000 17.500000 0.000000
BD1214059 13.850000 14.000000 0.000000
BD1214060 14.700000 0.000000 21.750000
BD1214061 11.049999 0.000000 19.000000
BD1214062 14.299999 0.000000 17.000000
BD1214063 12.350000 0.000000 12.750000
BD1214064 20.400000 0.000000 18.750000
BD1214065 19.950001 15.750000 0.000000
BD1214066 21.299999 0.000000 21.500000
BD1214067 18.849998 12.500000 0.000000
BD1214068 21.700001 10.000000 0.000000
BD1214069 9.100000 0.000000 18.000000
BD1214070 13.350000 0.000000 20.750000
BD1214071 15.849999 11.750000 0.000000
BD1214072 17.750000 0.000000 21.250000
BD1214073 15.450001 0.000000 21.500000
BD1214074 21.350000 21.000000 0.000000
BD1214075 21.099998 19.250000 0.000000
BD1214076 23.799999 17.750000 0.000000
BD1214077 12.550000 12.000000 14.750000
BD1214078 15.500000 0.000000 25.250000
BD1214079 20.600000 0.000000 22.750000
BD1214080 21.049999 15.000000 0.000000
BD1214081 19.200001 18.000000 0.000000
BD1214082 13.150000 0.000000 15.750000
BD1214083 8.900000 0.000000 9.000000
BD1214084 20.400000 16.250000 0.000000
BD1214085 9.800000 0.000000 12.000000
BD1214086 17.400000 0.000000 17.500000
BD1214087 16.549999 12.500000 20.750000
BD1214088 24.099998 17.250000 0.000000
BD1214089 18.000000 0.000000 21.250000
BD1214090 19.250000 0.000000 21.000000
BD1214091 14.750000 12.750000 19.000000
BD1214092 14.400000 0.000000 17.250000
BD1214093 8.799999 0.000000 15.000000
BD1214094 15.450000 15.500000 0.000000
BD1214095 16.349998 0.000000 21.000000
BD1214096 11.200000 3.750000 0.000000
BD1214097 16.400000 18.000000 0.000000
BD1214098 17.100000 16.250000 0.000000
BD1214099 10.150000 8.750000 15.250000
BD1214100 12.900000 0.000000 14.750000
BD1214101 7.000000 0.000000 11.250000
BD1214102 17.750000 0.000000 22.750000
BD1214103 11.349999 0.000000 14.250000
BD1214104 11.250000 0.000000 15.500000
BD1214105 22.950001 21.000000 0.000000
BD1214106 9.100000 0.000000 17.000000
BD1214107 22.700001 18.500000 0.000000
BD1214108 10.900001 0.000000 15.500000
BD1214109 19.450001 18.500000 0.000000
BD1214110 16.650000 15.750000 0.000000
BD1214111 21.049999 0.000000 23.000000
BD1214112 12.450000 0.000000 16.750000
BD1214113 10.600000 0.000000 16.750000
BD1214114 15.350000 15.250000 0.000000
BD1214115 18.099998 0.000000 19.500000
BD1214116 16.750000 14.250000 0.000000
BD1214117 19.450001 21.750000 0.000000
BD1214118 8.000000 0.000000 13.250000
BD1214119 9.650000 0.000000 12.500000
BD1214120 18.150000 11.750000 0.000000
BD1214121 14.650001 0.000000 14.250000
BD1214122 17.700001 0.000000 20.750000
BD1214123 23.299999 22.000000 0.000000
BD1214124 11.000000 0.000000 15.750000
BD1214125 15.500000 0.000000 18.000000
BD1214126 9.750000 8.000000 0.000000
BD1214127 14.550000 0.000000 18.000000
BD1214128 9.850000 0.000000 15.750000
BD1214129 17.400000 0.000000 19.500000
BD1214130 14.050000 0.000000 14.500000
BD1214131 12.850000 0.000000 15.500000
BD1214132 16.600000 18.250000 0.000000
BD1214133 13.599999 0.000000 14.500000
BD1214134 10.200001 0.000000 13.500000
BD1214135 17.250000 13.750000 15.250000
BD1214136 15.750000 0.000000 17.250000
BD1214137 15.049999 14.750000 0.000000
BD1214138 13.300000 10.000000 18.500000
BD1214139 14.799999 0.000000 21.250000
BD1214140 10.700000 0.000000 14.750000
BD1214141 19.049999 12.000000 0.000000
BD1214142 8.550000 0.000000 10.000000
BD1214143 8.900000 8.250000 14.000000
BD1214144 10.500000 0.000000 17.000000
BD1214145 18.799999 15.750000 0.000000
BD1214146 10.549999 0.000000 17.000000
BD1214147 24.400000 17.500000 0.000000
BD1214148 8.600000 0.000000 18.000000
BD1214149 14.600000 0.000000 19.500000
BD1214150 11.200000 0.000000 16.500000
BD1214151 11.100000 0.000000 14.750000
BD1214152 15.400000 17.250000 0.000000
BD1214153 19.900000 13.250000 0.000000
BD1214154 17.850000 18.750000 18.250000
BD1214155 15.550000 17.250000 0.000000
BD1214156 13.000000 0.000000 18.750000
BD1214157 11.200001 9.500000 16.000000
BD1214158 19.750000 0.000000 18.250000
BD1214159 12.500000 9.000000 15.000000
BD1214160 16.799999 14.500000 13.000000
BD1214161 13.900000 12.750000 11.250000
BD1214162 14.500000 0.000000 20.250000
BD1214163 18.000000 0.000000 18.500000
BD1214164 16.600000 17.500000 0.000000
BD1214165 20.200001 17.250000 0.000000
BD1214166 21.100000 17.250000 23.500000
BD1214167 19.799999 19.000000 0.000000
BD1214168 21.200001 20.500000 0.000000
BD1214169 15.100000 0.000000 22.750000
BD1214170 10.500000 7.250000 14.000000
BD1214171 14.500000 14.500000 0.000000
BD1214172 15.400000 0.000000 19.000000
BD1214173 15.549999 12.750000 0.000000
BD1214174 22.150000 19.500000 0.000000
BD1214175 20.799999 0.000000 20.750000
BD1214176 10.200000 0.000000 11.750000
BD1214177 21.700001 0.000000 18.750000
BD1214178 14.700000 0.000000 16.500000
BD1214179 18.100000 17.000000 0.000000
BD1214180 14.750000 8.000000 0.000000
BD1214181 16.000000 11.000000 0.000000
BD1214182 21.650002 17.250000 0.000000
BD1214183 19.000000 22.500000 0.000000
BD1214184 20.450001 14.500000 0.000000
BD1214185 12.100000 9.250000 16.500000
BD1214186 15.850000 0.000000 15.750000
BD1214187 19.900000 16.500000 0.000000
BD1214188 15.000000 12.000000 0.000000
BD1214189 14.350000 0.000000 14.750000
BD1214190 14.549999 0.000000 16.250000
BD1214191 8.100000 0.000000 7.750000
BD1214192 14.750000 17.000000 13.750000
BD1214193 15.049999 17.250000 0.000000
BD1214194 17.549999 14.500000 15.750000
BD1214195 21.100000 22.500000 0.000000
BD1214196 11.900000 0.000000 18.750000
BD1214197 13.100000 9.000000 17.500000
BD1214198 11.599999 0.000000 13.750000
BD1214199 24.400000 0.000000 19.500000
BD1214200 15.550000 0.000000 20.500000
BD1214201 14.000000 0.000000 16.250000
BD1214202 21.200001 0.000000 16.500000
BD1214203 11.049999 0.000000 12.500000
BD1214204 15.000000 0.000000 15.500000
BD1214205 17.000000 14.750000 0.000000
BD1214206 16.350000 16.750000 0.000000
BD1214207 16.650000 16.000000 0.000000
BD1214208 13.300000 11.500000 0.000000
BD1214209 15.000000 12.500000 14.250000
BD1214210 19.950001 16.500000 0.000000
BD1214211 15.350000 0.000000 20.250000
BD1214212 11.800000 9.750000 13.750000
BD1214213 11.800000 0.000000 18.250000
BD1214214 5.650000 8.000000 9.500000
BD1214215 15.500000 0.000000 14.750000
BD1214216 17.100000 0.000000 15.750000
BD1214217 20.900002 19.000000 0.000000
BD1214218 11.000000 0.000000 13.000000
BD1214219 13.200000 10.500000 22.250000
BD1214220 14.150000 0.000000 18.500000
BD1214221 15.600000 0.000000 19.250000
BD1214222 16.500000 13.750000 0.000000
BD1214223 17.150000 0.000000 19.750000
BD1214224 14.500000 0.000000 20.500000
BD1214225 9.350000 7.250000 13.500000
BD1214226 13.750000 0.000000 16.750000
BD1214227 8.200000 0.000000 13.000000
BD1214228 12.050000 10.750000 11.000000
BD1214229 14.600000 0.000000 19.500000
BD1214230 20.750000 17.750000 0.000000
BD1214231 16.350000 14.250000 0.000000
BD1214232 17.400000 20.750000 0.000000
BD1214233 12.200001 17.250000 0.000000
BD1214234 15.150000 0.000000 17.750000
BD1214235 10.200000 0.000000 14.750000
BD1214236 22.750000 20.750000 0.000000
BD1214237 17.200001 19.750000 0.000000
BD1214238 15.750000 0.000000 24.750000
BD1214239 21.200001 15.000000 0.000000
BD1214240 22.650000 15.000000 0.000000
BD1214241 17.199999 0.000000 21.250000
BD1214242 17.250000 0.000000 18.500000
BD1214243 18.700001 14.500000 0.000000
BD1214244 15.799999 15.750000 0.000000
BD1214245 17.600000 0.000000 21.000000
BD1214246 17.349998 19.000000 0.000000
BD1214247 12.900000 7.000000 19.250000
BD1214249 13.300000 9.750000 0.000000
BD1214250 21.700001 16.750000 0.000000
BD1214251 13.500000 0.000000 17.500000
BD1214252 17.000000 0.000000 17.000000
BD1214253 16.150000 13.750000 20.500000
BD1214254 16.950001 0.000000 20.250000
BD1214255 17.600000 0.000000 20.500000
BD1214256 17.150000 17.500000 0.000000
BD1214257 14.150000 0.000000 16.500000
BD1214258 17.650000 16.500000 18.500000
BD1214259 17.450001 17.750000 0.000000
BD1214260 21.299999 19.500000 0.000000
BD1214261 14.950001 0.000000 15.750000
BD1214262 12.200001 0.000000 18.000000
BD1214263 17.200001 17.000000 0.000000
BD1214264 19.000000 0.000000 15.000000
BD1214265 15.849999 0.000000 16.750000
BD1214266 17.650000 18.250000 0.000000
BD1214267 20.549999 18.250000 0.000000
BD1214268 10.650000 0.000000 15.000000
BD1214269 16.799999 0.000000 19.000000
BD1214270 13.150001 0.000000 16.750000
BD1214271 14.500000 12.250000 0.000000
BD1214272 14.600000 0.000000 19.250000
BD1214273 20.000000 18.500000 0.000000
BD1214274 11.850000 0.000000 21.500000
BD1214275 16.500000 15.750000 0.000000
BD1214276 18.100000 19.000000 0.000000
BD1214277 10.100000 0.000000 19.250000
BD1214278 15.650000 13.750000 0.000000
BD1214279 13.850000 7.000000 17.750000
BD1214280 11.049999 15.000000 0.000000
BD1214281 13.600000 0.000000 18.500000
BD1214282 18.600000 0.000000 20.250000
BD1214283 11.000000 9.250000 18.250000
BD1214284 17.950001 18.750000 0.000000
BD1214285 13.000000 0.000000 19.250000
BD1214286 15.550000 0.000000 16.000000
BD1214287 13.049999 0.000000 15.500000
BD1214288 16.200001 16.000000 0.000000
BD1214289 12.150000 0.000000 16.750000
BD1214290 14.700000 0.000000 19.500000
BD1214291 10.600000 0.000000 19.000000
BD1214292 12.100000 10.500000 17.500000
BD1214293 20.600000 0.000000 19.500000
BD1214294 17.599998 0.000000 19.250000
BD1214295 15.250000 14.750000 0.000000
BD1214296 17.850000 17.750000 0.000000
BD1214297 19.600000 19.000000 0.000000
BD1214298 16.200001 12.750000 0.000000
BD1214299 12.350000 6.750000 15.000000
BD1214300 18.600000 0.000000 17.750000
BD1214301 17.150000 0.000000 22.250000
BD1214302 22.150000 0.000000 25.000000
BD1214303 13.750000 0.000000 16.500000
BD1214304 15.350000 15.000000 0.000000
BD1214305 20.900000 21.500000 0.000000
BD1214306 14.700001 12.500000 0.000000
BD1214307 19.400000 19.750000 0.000000
BD1214308 18.600000 0.000000 22.000000
BD1214309 12.350000 0.000000 19.000000
BD1214310 16.700001 13.750000 0.000000
BD1214311 19.350000 0.000000 24.500000
BD1214312 12.650000 12.000000 0.000000
BD1214313 11.250000 8.250000 10.000000
BD1214314 14.350000 7.000000 20.000000
BD1214315 16.400000 15.000000 0.000000
BD1214316 12.350000 0.000000 13.250000
BD1214317 10.500000 0.000000 14.250000
BD1214318 20.700001 16.750000 0.000000
BD1214319 16.750000 0.000000 20.500000
BD1214320 16.250000 0.000000 18.000000
BD1214321 15.850000 0.000000 19.750000
BD1214322 17.850000 13.250000 0.000000
BD1214323 20.900002 21.250000 0.000000
BD1214324 12.200001 0.000000 19.250000
BD1214325 17.600000 0.000000 19.000000
BD1214326 9.650000 0.000000 11.750000
BD1214327 19.799999 19.000000 0.000000
BD1214328 12.049999 0.000000 16.250000
BD1214329 20.700001 0.000000 23.250000
BD1214330 13.299999 0.000000 21.250000
BD1214331 10.350000 0.000000 14.500000
BD1214332 16.900000 13.250000 15.750000
BD1214333 15.349999 9.000000 19.500000
BD1214334 14.000000 0.000000 14.500000
BD1214335 7.250000 0.000000 5.750000
BD1214336 15.300000 0.000000 14.500000
BD1214337 20.650000 0.000000 17.750000
BD1214338 20.250000 19.750000 0.000000
BD1214339 19.799999 17.000000 0.000000
BD1214340 23.600000 18.000000 0.000000
BD1214341 12.799999 11.000000 17.750000
BD1214342 12.500000 13.000000 0.000000
BD1214343 18.049999 0.000000 17.500000
BD1214344 23.049999 17.250000 0.000000
BD1214345 19.100000 18.000000 0.000000
BD1214346 13.600000 20.250000 0.000000
BD1214347 13.400000 0.000000 17.250000
BD1214348 12.750000 7.750000 16.750000
BD1214349 20.849998 16.750000 0.000000
BD1214350 13.750000 9.750000 0.000000
BD1214351 13.750000 13.000000 0.000000
BD1214352 13.650000 0.000000 16.250000
BD1214353 15.100000 11.250000 16.000000
BD1214354 13.600000 0.000000 17.250000
BD1214355 20.600000 19.750000 0.000000
BD1214356 14.800000 0.000000 21.000000
BD1214357 21.350000 19.000000 0.000000
BD1214358 11.000000 0.000000 17.750000
BD1214359 17.049999 0.000000 19.000000
BD1214360 13.850000 0.000000 18.000000
BD1214361 14.950000 0.000000 18.500000
BD1214362 17.600000 15.750000 0.000000
BD1214363 18.600000 12.250000 17.750000
BD1214364 16.150000 14.000000 0.000000
BD1214365 17.750000 17.250000 18.750000
BD1214366 19.600000 0.000000 21.000000
BD1214367 19.400002 0.000000 17.750000
BD1214368 15.700000 10.500000 16.750000
BD1214369 11.950000 0.000000 18.750000
BD1214370 17.950001 15.000000 16.750000
BD1214371 13.700000 12.750000 0.000000
BD1214372 14.799999 16.500000 0.000000
BD1214373 14.700000 0.000000 16.750000
BD1214374 19.049999 0.000000 20.250000
BD1214375 15.700000 16.000000 0.000000
BD1214376 16.250000 12.000000 0.000000
BD1214377 20.850000 17.250000 0.000000
BD1214378 12.650000 0.000000 15.000000
BD1214379 11.000000 10.000000 15.000000
BD1214380 15.900000 15.500000 0.000000
BD1214381 18.549999 0.000000 18.750000
BD1214382 15.299999 0.000000 17.750000
BD1214383 20.950001 15.000000 0.000000
BD1214384 16.000000 13.750000 0.000000
BD1214385 16.200001 0.000000 17.250000
BD1214386 18.500000 0.000000 20.750000
BD1214387 15.049999 11.500000 0.000000
BD1214388 10.200001 9.500000 14.250000
BD1214389 16.799999 10.000000 22.000000
BD1214390 15.900000 16.000000 0.000000
BD1214391 19.950001 12.750000 0.000000
BD1214392 16.450001 0.000000 20.750000
BD1214393 16.100000 13.750000 0.000000
BD1214394 15.300000 0.000000 20.250000
BD1214395 14.950000 0.000000 17.250000
BD1214396 11.450000 0.000000 15.750000
BD1214397 11.450000 0.000000 16.000000
BD1214398 15.650000 0.000000 17.250000
BD1214399 16.650000 15.000000 0.000000
BD1214400 14.400000 0.000000 17.000000
BD1214401 10.750000 0.000000 15.000000
BD1214402 16.500000 16.750000 0.000000
BD1214403 8.850000 0.000000 16.750000
BD1214404 15.500000 0.000000 17.750000
BD1214405 13.650000 0.000000 17.750000
BD1214406 21.750000 18.500000 0.000000
BD1214407 3.000000 0.000000 5.750000
BD1214408 14.000000 8.250000 16.250000
BD1214409 21.700001 16.000000 17.500000
BD1214410 17.049999 10.750000 0.000000
BD1214411 17.500000 16.000000 0.000000
BD1214412 16.049999 0.000000 18.750000
BD1214413 12.900000 0.000000 13.750000
BD1214414 13.500000 0.000000 18.750000
BD1214415 20.650000 19.250000 17.250000
BD1214416 16.100000 0.000000 18.500000
BD1214417 14.300000 0.000000 19.250000
BD1214418 14.450000 15.000000 0.000000
BD1214419 14.500000 14.250000 0.000000
BD1214420 8.800000 0.000000 10.750000
BD1214421 14.750000 0.000000 16.250000
BD1214422 19.850000 15.250000 0.000000
BD1214423 17.250000 17.750000 0.000000
BD1214424 20.150000 16.250000 17.750000
BD1214425 15.500000 14.000000 0.000000
BD1214426 19.350000 19.000000 0.000000
BD1214427 16.950001 0.000000 17.750000
BD1214428 11.650001 9.000000 16.750000
BD1214429 21.950001 19.500000 0.000000
BD1214430 16.400000 0.000000 13.000000
BD1214431 13.900000 0.000000 18.000000
BD1214432 15.950001 12.250000 0.000000
BD1214433 8.800000 0.000000 15.000000
BD1214434 13.150000 0.000000 19.500000
BD1214435 18.500000 0.000000 20.000000
BD1214436 16.450001 0.000000 18.750000
BD1214438 13.849999 0.000000 19.500000
BD1214439 15.000000 9.250000 16.000000
BD1214440 15.850000 16.250000 0.000000
BD1214441 17.500000 0.000000 19.750000
BD1214442 17.600000 13.750000 0.000000
BD1214443 10.250000 0.000000 13.750000
BD1214444 16.049999 0.000000 19.250000
BD1214445 16.000000 17.750000 0.000000
BD1214446 18.450001 22.750000 0.000000
BD1214447 12.350000 0.000000 23.000000
BD1214448 11.250000 0.000000 16.250000
BD1214449 11.950000 0.000000 17.500000
BD1214450 15.800000 14.500000 15.250000
BD1214451 15.350000 16.250000 0.000000
BD1214452 21.049999 0.000000 17.750000
BD1214453 16.299999 11.500000 13.750000
BD1214454 20.650000 21.000000 0.000000
BD1214455 18.500000 14.250000 0.000000
BD1214456 17.799999 0.000000 17.500000
BD1214457 16.500000 16.250000 18.250000
BD1214458 11.800000 0.000000 14.000000
BD1214459 4.700000 0.000000 8.250000
BD1214460 7.750000 9.250000 11.500000
BD1214461 10.700000 0.000000 15.500000
BD1214462 14.250000 14.250000 0.000000
BD1214463 17.400000 0.000000 22.250000
BD1214464 16.849998 14.750000 0.000000
BD1214465 16.500000 0.000000 20.750000
BD1214466 18.500000 19.500000 0.000000
BD1214467 13.600000 0.000000 18.250000
BD1214468 16.750000 15.250000 0.000000
BD1214469 20.900002 17.000000 0.000000
BD1214470 12.049999 0.000000 15.250000
BD1214471 13.500000 13.000000 0.000000
BD1214472 14.500000 0.000000 19.750000
BD1214473 20.500000 14.750000 0.000000
BD1214474 12.400000 9.000000 17.000000
BD1214475 10.950000 0.000000 13.750000
BD1214476 14.850000 13.500000 0.000000
BD1214477 17.750000 14.750000 0.000000
BD1214478 21.750000 20.000000 0.000000
BD1214479 24.200001 16.500000 0.000000
BD1214480 18.299999 15.750000 0.000000
BD1214481 13.349999 0.000000 17.000000
BD1214482 20.000000 16.750000 0.000000
BD1214483 14.400000 0.000000 16.250000
BD1214484 2.000000 5.250000 0.000000
BD1214485 19.099998 0.000000 23.000000
BD1214486 8.950000 0.000000 17.750000
BD1214487 20.700001 15.000000 0.000000
BD1214488 21.799999 0.000000 17.500000
BD1214489 9.750000 0.000000 14.250000
BD1214490 15.500000 17.750000 0.000000
BD1214491 15.400000 0.000000 18.500000
BD1214492 18.799999 17.750000 0.000000
BD1214493 18.150000 17.250000 0.000000
BD1214494 13.900000 0.000000 22.000000
BD1214495 16.049999 0.000000 20.000000
BD1214496 15.400000 0.000000 22.750000
BD1214497 14.200000 14.500000 0.000000
BD1214498 16.600000 18.000000 0.000000
BD1214499 16.549999 0.000000 21.000000
BD1214500 23.849998 16.500000 17.000000
BD1214501 11.650000 9.000000 0.000000
BD1214502 19.549999 17.000000 0.000000
BD1214503 17.450001 0.000000 18.750000
BD1214504 12.299999 0.000000 13.250000
BD1214505 16.150000 0.000000 21.000000
BD1214506 14.950000 15.750000 0.000000
BD1214507 14.900000 0.000000 19.750000
BD1214508 19.600000 18.000000 0.000000
BD1214509 12.200000 12.250000 15.250000
BD1214510 14.750000 0.000000 13.500000
BD1214511 15.150000 13.500000 19.000000
BD1214512 15.550000 0.000000 14.750000
BD1214513 9.750000 0.000000 6.500000
BD1214514 17.750000 0.000000 20.000000
BD1214515 18.799999 15.000000 0.000000
BD1214516 13.500000 8.500000 17.250000
BD1214517 16.150000 0.000000 19.750000
BD1214518 15.350000 8.750000 19.250000
BD1214519 15.350000 16.000000 0.000000
BD1214520 15.150001 11.500000 18.500000
BD1214521 10.650000 9.500000 15.000000
BD1214522 13.350000 8.750000 15.750000
BD1214523 18.000000 15.500000 17.750000
BD1214524 14.300000 0.000000 18.750000
BD1214525 14.900000 12.750000 0.000000
BD1214526 8.000000 13.000000 0.000000
BD1214527 21.350000 18.750000 0.000000
BD1214528 10.600000 0.000000 14.500000
BD1214529 19.650000 0.000000 23.250000
BD1214530 18.550001 21.250000 0.000000
BD1214531 16.900000 14.500000 0.000000
BD1214532 20.600000 17.000000 0.000000
BD1214533 14.100000 0.000000 16.500000
BD1214534 21.200001 0.000000 13.500000
BD1214535 22.950001 18.250000 0.000000
BD1214536 11.250000 11.000000 17.000000
BD1214537 11.350000 0.000000 16.000000
BD1214538 21.799999 0.000000 21.500000
BD1214539 10.200000 0.000000 12.500000
BD1214540 16.600000 0.000000 17.000000
BD1214541 15.250000 0.000000 18.250000
BD1214542 12.900000 10.500000 15.500000
BD1214543 15.700000 0.000000 19.500000
BD1214544 14.950000 15.500000 0.000000
BD1214545 19.250000 21.750000 0.000000
BD1214546 15.100000 0.000000 17.000000
BD1214547 11.200001 7.500000 12.500000
BD1214548 19.200001 17.750000 0.000000
BD1214549 18.600000 18.750000 0.000000
BD1214550 8.600000 0.000000 7.500000
BD1214551 22.750000 13.500000 0.000000
BD1214552 19.200001 19.000000 0.000000
BD1214553 14.100000 9.500000 18.750000
BD1214554 20.299999 18.500000 0.000000
BD1214555 17.700001 0.000000 22.500000
BD1214556 21.200001 21.750000 0.000000
BD1214557 19.950001 12.500000 0.000000
BD1214558 13.350000 7.750000 16.000000
BD1214559 16.200001 0.000000 20.500000
BD1214560 15.500000 15.250000 0.000000
BD1214561 3.000000 6.000000 0.000000
BD1214562 15.950000 0.000000 17.250000
BD1214563 14.700000 9.750000 22.000000
BD1214564 14.300000 11.750000 0.000000
BD1214565 17.750000 9.000000 16.750000
BD1214566 21.349998 22.250000 0.000000
BD1214567 7.850000 0.000000 11.000000
BD1214568 19.900000 0.000000 22.750000
BD1214569 7.400000 0.000000 14.250000
BD1214570 14.450000 10.000000 18.250000
BD1214571 16.600000 0.000000 19.000000
BD1214572 11.700001 12.500000 0.000000
BD1214573 16.699999 0.000000 19.750000
BD1214574 19.900002 17.750000 0.000000
BD1214575 14.650000 17.750000 0.000000
BD1214576 10.000000 0.000000 14.000000
BD1214577 20.250000 17.000000 0.000000
BD1214578 9.550000 0.000000 11.000000
BD1214579 15.700000 0.000000 16.500000
BD1214580 17.200001 0.000000 16.000000
BD1214581 11.000000 0.000000 15.750000
BD1214582 13.350000 0.000000 19.000000
BD1214583 16.799999 17.750000 0.000000
BD1214584 15.050000 0.000000 19.500000
BD1214585 18.700001 20.000000 0.000000
BD1214586 13.900000 0.000000 10.750000
BD1214587 9.200000 7.500000 0.000000
BD1214588 15.500000 0.000000 20.500000
BD1214589 11.650000 0.000000 16.750000
BD1214590 12.550000 0.000000 16.500000
BD1214591 15.800000 0.000000 21.750000
BD1214592 14.000000 0.000000 12.250000
BD1214593 14.650000 0.000000 19.500000
BD1214594 13.400000 0.000000 16.000000
BD1214595 13.800000 0.000000 17.000000
BD1214596 14.800000 18.500000 0.000000
BD1214597 9.299999 0.000000 13.250000
BD1214598 11.600000 0.000000 19.750000
BD1214599 19.650000 16.000000 0.000000
BD1214600 16.100000 16.000000 10.750000
BD1214601 14.150001 0.000000 19.500000
BD1214602 10.500000 0.000000 15.750000
BD1214603 12.800000 0.000000 14.750000
BD1214604 15.400000 13.750000 18.000000
BD1214605 16.549999 0.000000 18.000000
BD1214606 16.250000 10.500000 16.250000
BD1214607 8.549999 0.000000 14.000000
BD1214608 17.200001 15.250000 0.000000
BD1214609 10.300000 0.000000 18.000000
BD1214610 21.500000 0.000000 17.000000
BD1214611 12.700000 0.000000 14.250000
BD1214612 16.400000 17.500000 0.000000
BD1214613 13.400001 0.000000 0.000000
BD1214614 12.850000 0.000000 19.750000
BD1214615 14.349999 0.000000 15.000000
BD1214616 21.049999 17.500000 0.000000
BD1214617 14.900001 0.000000 22.500000
BD1214618 21.500000 17.500000 0.000000
BD1214619 13.450001 6.500000 14.000000
BD1214620 21.100000 16.750000 0.000000
BD1214621 18.500000 17.750000 0.000000
BD1214622 11.500000 0.000000 20.000000
BD1214623 13.000000 11.750000 0.000000
BD1214624 19.700001 20.250000 0.000000
BD1214625 12.000000 0.000000 15.500000
BD1214626 20.700001 16.250000 0.000000
BD1214627 9.050000 0.000000 9.750000
BD1214628 21.000000 20.000000 0.000000
BD1214629 13.400000 0.000000 12.500000
BD1214630 10.550000 0.000000 13.250000
BD1214631 14.150001 0.000000 19.500000
BD1214632 14.950000 0.000000 16.000000
BD1214633 7.300000 0.000000 15.000000
BD1214634 23.200001 0.000000 19.250000
BD1214635 17.650000 20.500000 0.000000
BD1214636 16.400000 0.000000 19.750000
BD1214637 13.150000 0.000000 17.500000
BD1214638 13.650000 13.250000 0.000000
BD1214639 9.150000 7.000000 10.250000
BD1214640 12.900000 0.000000 19.250000
BD1214641 14.099999 0.000000 18.500000
BD1214642 13.850000 0.000000 21.250000
BD1214643 19.049999 0.000000 18.750000
BD1214644 17.099998 0.000000 17.500000
BD1214645 10.550000 0.000000 16.750000
BD1214646 18.500000 17.500000 0.000000
